obsid,proposal_id,proposal_pi,target_name,instrument_name,obs_title,jpegURL,t_max,t_obs_release,dataURL
214653830,4125,"Florian, Michael",SGAS1050,NIRCAM/IMAGE,Galaxies Under Construction: Resolved Scaling Relations and Stellar Mass Assembly as Revealed by Lensed Star-Forming Clumps at Cosmic Noon,mast:JWST/product/jw04125-o024_t060_nircam_clear-f115w_i2d.jpg,2024-05-12 19:05:47.469,2025-05-13 09:55:48.995,mast:JWST/product/jw04125-o024_t060_nircam_clear-f115w_i2d.fits
214653832,4125,"Florian, Michael",SGAS1050,NIRCAM/IMAGE,Galaxies Under Construction: Resolved Scaling Relations and Stellar Mass Assembly as Revealed by Lensed Star-Forming Clumps at Cosmic Noon,mast:JWST/product/jw04125-o024_t060_nircam_clear-f277w_i2d.jpg,2024-05-12 19:05:47.405,2025-05-13 09:55:48.995,mast:JWST/product/jw04125-o024_t060_nircam_clear-f277w_i2d.fits
214653828,4125,"Florian, Michael",SGAS1050,NIRCAM/IMAGE,Galaxies Under Construction: Resolved Scaling Relations and Stellar Mass Assembly as Revealed by Lensed Star-Forming Clumps at Cosmic Noon,mast:JWST/product/jw04125-o024_t060_nircam_clear-f444w_i2d.jpg,2024-05-12 19:29:03.179,2025-05-13 09:55:48.995,mast:JWST/product/jw04125-o024_t060_nircam_clear-f444w_i2d.fits
214653835,4125,"Florian, Michael",SGAS1050,NIRCAM/IMAGE,Galaxies Under Construction: Resolved Scaling Relations and Stellar Mass Assembly as Revealed by Lensed Star-Forming Clumps at Cosmic Noon,mast:JWST/product/jw04125-o024_t060_nircam_clear-f356w_i2d.jpg,2024-05-12 19:52:19.018,2025-05-13 09:55:48.995,mast:JWST/product/jw04125-o024_t060_nircam_clear-f356w_i2d.fits
214653833,4125,"Florian, Michael",SGAS1050,NIRCAM/IMAGE,Galaxies Under Construction: Resolved Scaling Relations and Stellar Mass Assembly as Revealed by Lensed Star-Forming Clumps at Cosmic Noon,mast:JWST/product/jw04125-o024_t060_nircam_clear-f150w_i2d.jpg,2024-05-12 19:29:03.243,2025-05-13 09:55:48.995,mast:JWST/product/jw04125-o024_t060_nircam_clear-f150w_i2d.fits
214653646,3153,"Long, Feng",WISEA-J080822.18-644357.3,MIRI/IMAGE,Why do some 50 Myr old stars still accrete?,mast:JWST/product/jw03153-o001_t001_miri_f770w_i2d.jpg,2024-05-12 13:04:08.994,2025-05-13 05:40:38.998,mast:JWST/product/jw03153-o001_t001_miri_f770w_i2d.fits
214653651,3153,"Long, Feng",WISEA-J080822.18-644357.3,MIRI/IMAGE,Why do some 50 Myr old stars still accrete?,mast:JWST/product/jw03153-o001_t001_miri_f1130w_i2d.jpg,2024-05-12 14:03:12.799,2025-05-13 05:40:38.998,mast:JWST/product/jw03153-o001_t001_miri_f1130w_i2d.fits
214653647,3153,"Long, Feng",WISEA-J080822.18-644357.3,MIRI/IMAGE,Why do some 50 Myr old stars still accrete?,mast:JWST/product/jw03153-o001_t001_miri_f1000w_i2d.jpg,2024-05-12 13:34:10.016,2025-05-13 05:40:38.998,mast:JWST/product/jw03153-o001_t001_miri_f1000w_i2d.fits
264935022,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f150w_i2d.jpg,2025-05-12 17:27:15.878,2025-05-12 23:42:57.991,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f150w_i2d.fits
264934848,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f444w_i2d.jpg,2025-05-12 17:50:42.404,2025-05-12 23:42:57.991,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f444w_i2d.fits
264935023,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f115w_i2d.jpg,2025-05-12 17:50:42.404,2025-05-12 23:42:57.991,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f115w_i2d.fits
264935021,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f200w_i2d.jpg,2025-05-12 17:04:53.735,2025-05-12 23:42:57.991,mast:JWST/product/jw05398-c1122_t000_nircam_clear-f200w_i2d.fits
264934207,6434,"Egami, Eiichi",UNKNOWN,NIRCAM/IMAGE,SAPPHIRES: Slitless Areal Pure-Parallel High-Redshift Emission Survey,mast:JWST/product/jw06434-c1106_t000_nircam_clear-f200w_i2d.jpg,2025-05-12 16:10:37.674,2025-05-12 22:29:31.987,mast:JWST/product/jw06434-c1106_t000_nircam_clear-f200w_i2d.fits
264934206,6434,"Egami, Eiichi",UNKNOWN,NIRCAM/IMAGE,SAPPHIRES: Slitless Areal Pure-Parallel High-Redshift Emission Survey,mast:JWST/product/jw06434-c1106_t000_nircam_clear-f090w_i2d.jpg,2025-05-12 15:22:07.981,2025-05-12 22:29:31.987,mast:JWST/product/jw06434-c1106_t000_nircam_clear-f090w_i2d.fits
264934156,6434,"Egami, Eiichi",UNKNOWN,NIRCAM/IMAGE,SAPPHIRES: Slitless Areal Pure-Parallel High-Redshift Emission Survey,mast:JWST/product/jw06434-c1106_t000_nircam_clear-f444w_i2d.jpg,2025-05-12 16:10:37.674,2025-05-12 22:29:31.987,mast:JWST/product/jw06434-c1106_t000_nircam_clear-f444w_i2d.fits
264934010,6434,"Egami, Eiichi",UNKNOWN,NIRCAM/IMAGE,SAPPHIRES: Slitless Areal Pure-Parallel High-Redshift Emission Survey,mast:JWST/product/jw06434-c1027_t000_nircam_clear-f200w_i2d.jpg,2025-05-12 10:39:15.070,2025-05-12 20:53:06.992,mast:JWST/product/jw06434-c1027_t000_nircam_clear-f200w_i2d.fits
264934011,6434,"Egami, Eiichi",UNKNOWN,NIRCAM/IMAGE,SAPPHIRES: Slitless Areal Pure-Parallel High-Redshift Emission Survey,mast:JWST/product/jw06434-c1027_t000_nircam_clear-f090w_i2d.jpg,2025-05-12 06:56:38.631,2025-05-12 20:53:06.992,mast:JWST/product/jw06434-c1027_t000_nircam_clear-f090w_i2d.fits
264933931,6434,"Egami, Eiichi",UNKNOWN,NIRCAM/IMAGE,SAPPHIRES: Slitless Areal Pure-Parallel High-Redshift Emission Survey,mast:JWST/product/jw06434-c1027_t000_nircam_clear-f444w_i2d.jpg,2025-05-12 10:39:15.070,2025-05-12 20:53:06.992,mast:JWST/product/jw06434-c1027_t000_nircam_clear-f444w_i2d.fits
214654136,3702,"Sewilo, Marta",N83-2A-SKY-MIRI,MIRI/IMAGE,Ice observations toward massive protostars in the low-metallicity Large Magellanic Cloud,mast:JWST/product/jw03702-o008_t006_miri_f770w_i2d.jpg,2024-05-12 11:44:55.207,2025-05-12 18:06:17.994,mast:JWST/product/jw03702-o008_t006_miri_f770w_i2d.fits
214654134,3702,"Sewilo, Marta",N83-2A-SKY-MIRI,MIRI/IMAGE,Ice observations toward massive protostars in the low-metallicity Large Magellanic Cloud,mast:JWST/product/jw03702-o008_t006_miri_f1000w_i2d.jpg,2024-05-12 12:03:00.262,2025-05-12 18:06:17.994,mast:JWST/product/jw03702-o008_t006_miri_f1000w_i2d.fits
214654135,3702,"Sewilo, Marta",N83-2A-SKY-MIRI,MIRI/IMAGE,Ice observations toward massive protostars in the low-metallicity Large Magellanic Cloud,mast:JWST/product/jw03702-o008_t006_miri_f560w_i2d.jpg,2024-05-12 11:27:12.360,2025-05-12 18:06:17.994,mast:JWST/product/jw03702-o008_t006_miri_f560w_i2d.fits
214651806,3702,"Sewilo, Marta",N83-2A,MIRI/IMAGE,Ice observations toward massive protostars in the low-metallicity Large Magellanic Cloud,mast:JWST/product/jw03702-o007_t004_miri_f770w_i2d.jpg,2024-05-12 10:42:26.026,2025-05-12 18:05:59.994,mast:JWST/product/jw03702-o007_t004_miri_f770w_i2d.fits
214653642,3702,"Sewilo, Marta",N83-2A,MIRI/IMAGE,Ice observations toward massive protostars in the low-metallicity Large Magellanic Cloud,mast:JWST/product/jw03702-o007_t004_miri_f1000w_i2d.jpg,2024-05-12 11:00:50.537,2025-05-12 18:05:59.994,mast:JWST/product/jw03702-o007_t004_miri_f1000w_i2d.fits
214651805,3702,"Sewilo, Marta",N83-2A,MIRI/IMAGE,Ice observations toward massive protostars in the low-metallicity Large Magellanic Cloud,mast:JWST/product/jw03702-o007_t004_miri_f560w_i2d.jpg,2024-05-12 10:24:45.931,2025-05-12 18:05:59.994,mast:JWST/product/jw03702-o007_t004_miri_f560w_i2d.fits
264796985,5893,"Kakiichi, Koki",C3D-07_CWEBTILE-5-11,NIRCAM/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o007_t007_nircam_clear-f356w_i2d.jpg,2025-05-11 18:31:56.306,2025-05-12 10:58:05.996,mast:JWST/product/jw05893-o007_t007_nircam_clear-f356w_i2d.fits
264796983,5893,"Kakiichi, Koki",C3D-07_CWEBTILE-5-11,NIRCAM/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o007_t007_nircam_clear-f200w_i2d.jpg,2025-05-11 18:04:44.308,2025-05-12 10:58:05.996,mast:JWST/product/jw05893-o007_t007_nircam_clear-f200w_i2d.fits
264909777,5893,"Kakiichi, Koki",C3D-07_CWEBTILE-5-11,NIRCAM/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o007_t007_nircam_clear-f115w_i2d.jpg,2025-05-11 18:31:56.242,2025-05-12 10:58:05.996,mast:JWST/product/jw05893-o007_t007_nircam_clear-f115w_i2d.fits
264796984,5893,"Kakiichi, Koki",C3D-07_CWEBTILE-5-11,MIRI/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o007_t007_miri_f1000w_i2d.jpg,2025-05-11 18:31:48.178,2025-05-12 10:57:16.000,mast:JWST/product/jw05893-o007_t007_miri_f1000w_i2d.fits
264796967,9239,"Rivkin, Andrew S.",2024YR4,NIRCAM/IMAGE,Size Measurements of a Potential Earth-Impacting Asteroid with JWST MIRI and NIRCAM,mast:JWST/product/jw09239-o003_t001_nircam_clear-f150w2_i2d.jpg,2025-05-11 21:55:28.326,2025-05-12 06:34:05.999,mast:JWST/product/jw09239-o003_t001_nircam_clear-f150w2_i2d.fits
264796968,9239,"Rivkin, Andrew S.",2024YR4,NIRCAM/IMAGE,Size Measurements of a Potential Earth-Impacting Asteroid with JWST MIRI and NIRCAM,mast:JWST/product/jw09239-o003_t001_nircam_clear-f322w2_i2d.jpg,2025-05-11 21:55:28.326,2025-05-12 06:34:05.999,mast:JWST/product/jw09239-o003_t001_nircam_clear-f322w2_i2d.fits
264796957,5893,"Kakiichi, Koki",C3D-07_CWEBTILE-5-11,MIRI/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o007_t007_miri_f2100w_i2d.jpg,2025-05-11 18:04:39.188,2025-05-12 05:53:12.000,mast:JWST/product/jw05893-o007_t007_miri_f2100w_i2d.fits
264005640,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1144_t000_nircam_clear-f444w_i2d.jpg,2025-05-02 09:24:35.958,2025-05-11 13:01:32.990,mast:JWST/product/jw05398-c1144_t000_nircam_clear-f444w_i2d.fits
264005639,5290,"Ashall, Chris",SN2023ixf,MIRI/IMAGE,Building the Legacy of Supernova 2023ixf: How Does Molecule Formation Lead to Dust?,mast:JWST/product/jw05290-o006_t001_miri_f1500w_i2d.jpg,2025-05-11 06:10:26.046,2025-05-11 13:01:32.990,mast:JWST/product/jw05290-o006_t001_miri_f1500w_i2d.fits
264005642,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1144_t000_nircam_clear-f115w_i2d.jpg,2025-05-02 09:24:35.958,2025-05-11 13:01:32.990,mast:JWST/product/jw05398-c1144_t000_nircam_clear-f115w_i2d.fits
264005637,5290,"Ashall, Chris",SN2023ixf,MIRI/IMAGE,Building the Legacy of Supernova 2023ixf: How Does Molecule Formation Lead to Dust?,mast:JWST/product/jw05290-o006_t001_miri_f2550w_i2d.jpg,2025-05-11 07:14:32.314,2025-05-11 13:01:32.990,mast:JWST/product/jw05290-o006_t001_miri_f2550w_i2d.fits
264006136,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1144_t000_nircam_clear-f200w_i2d.jpg,2025-05-11 07:14:20.538,2025-05-11 13:01:32.990,mast:JWST/product/jw05398-c1144_t000_nircam_clear-f200w_i2d.fits
264005636,5290,"Ashall, Chris",SN2023ixf,MIRI/IMAGE,Building the Legacy of Supernova 2023ixf: How Does Molecule Formation Lead to Dust?,mast:JWST/product/jw05290-o006_t001_miri_f2100w_i2d.jpg,2025-05-11 06:37:57.244,2025-05-11 13:01:32.990,mast:JWST/product/jw05290-o006_t001_miri_f2100w_i2d.fits
264005638,5290,"Ashall, Chris",SN2023ixf,MIRI/IMAGE,Building the Legacy of Supernova 2023ixf: How Does Molecule Formation Lead to Dust?,mast:JWST/product/jw05290-o006_t001_miri_f1800w_i2d.jpg,2025-05-11 06:23:31.389,2025-05-11 13:01:32.990,mast:JWST/product/jw05290-o006_t001_miri_f1800w_i2d.fits
264005643,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1124_t000_nircam_clear-f444w_i2d.jpg,2025-05-11 06:37:39.452,2025-05-11 12:11:32.992,mast:JWST/product/jw05398-c1124_t000_nircam_clear-f444w_i2d.fits
264005641,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1124_t000_nircam_clear-f115w_i2d.jpg,2025-05-11 06:37:39.452,2025-05-11 12:11:32.992,mast:JWST/product/jw05398-c1124_t000_nircam_clear-f115w_i2d.fits
264005521,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1123_t000_nircam_clear-f200w_i2d.jpg,2025-05-11 05:36:08.384,2025-05-11 11:57:21.002,mast:JWST/product/jw05398-c1123_t000_nircam_clear-f200w_i2d.fits
264005520,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1123_t000_nircam_clear-f444w_i2d.jpg,2025-05-11 05:19:29.857,2025-05-11 11:57:21.002,mast:JWST/product/jw05398-c1123_t000_nircam_clear-f444w_i2d.fits
264005519,5398,"Kartaltepe, Jeyhan",UNKNOWN,NIRCAM/IMAGE,POPPIES: The Public Observation Pure Parallel Infrared Emission-Line Survey,mast:JWST/product/jw05398-c1123_t000_nircam_clear-f115w_i2d.jpg,2025-05-11 05:19:29.857,2025-05-11 11:57:21.002,mast:JWST/product/jw05398-c1123_t000_nircam_clear-f115w_i2d.fits
214651066,3433,"Richard, Johan Pierre",MACS0940-IMAGING,NIRCAM/IMAGE,Mapping star formation and feedback in clumpy galaxies at redshift ~5,mast:JWST/product/jw03433-o006_t011_nircam_clear-f200w_i2d.jpg,2024-05-11 02:06:09.405,2025-05-11 08:40:55.998,mast:JWST/product/jw03433-o006_t011_nircam_clear-f200w_i2d.fits
214650794,3433,"Richard, Johan Pierre",MACS0940-IMAGING,NIRCAM/IMAGE,Mapping star formation and feedback in clumpy galaxies at redshift ~5,mast:JWST/product/jw03433-o006_t011_nircam_clear-f277w_i2d.jpg,2024-05-11 01:04:25.217,2025-05-11 08:40:55.998,mast:JWST/product/jw03433-o006_t011_nircam_clear-f277w_i2d.fits
214651067,3433,"Richard, Johan Pierre",MACS0940-IMAGING,NIRCAM/IMAGE,Mapping star formation and feedback in clumpy galaxies at redshift ~5,mast:JWST/product/jw03433-o006_t011_nircam_clear-f444w_i2d.jpg,2024-05-11 02:06:09.405,2025-05-11 08:40:55.998,mast:JWST/product/jw03433-o006_t011_nircam_clear-f444w_i2d.fits
214650795,3433,"Richard, Johan Pierre",MACS0940-IMAGING,NIRCAM/IMAGE,Mapping star formation and feedback in clumpy galaxies at redshift ~5,mast:JWST/product/jw03433-o006_t011_nircam_clear-f115w_i2d.jpg,2024-05-11 01:04:25.217,2025-05-11 08:40:55.998,mast:JWST/product/jw03433-o006_t011_nircam_clear-f115w_i2d.fits
214650797,3954,"Lelli, Federico",J0923+0247,MIRI/IMAGE,Luminous and dark matter in massive galaxies at z=4-5,mast:JWST/product/jw03954-o020_t008_miri_f770w_i2d.jpg,2024-05-11 02:49:08.090,2025-05-11 08:40:14.999,mast:JWST/product/jw03954-o020_t008_miri_f770w_i2d.fits
214604768,3535,"Garcia Bernete, Ismael",NGC-4051,MIRI/IMAGE,Unveiling the AGN-host connection with PAH molecules,mast:JWST/product/jw03535-o002_t001_miri_f1130w_i2d.jpg,2024-05-10 15:14:53.795,2025-05-11 01:17:14.998,mast:JWST/product/jw03535-o002_t001_miri_f1130w_i2d.fits
214604773,3535,"Garcia Bernete, Ismael",NGC-4051,MIRI/IMAGE,Unveiling the AGN-host connection with PAH molecules,mast:JWST/product/jw03535-o002_t001_miri_f560w_i2d.jpg,2024-05-10 14:23:50.054,2025-05-11 01:17:14.998,mast:JWST/product/jw03535-o002_t001_miri_f560w_i2d.fits
214604774,3535,"Garcia Bernete, Ismael",NGC-4051,MIRI/IMAGE,Unveiling the AGN-host connection with PAH molecules,mast:JWST/product/jw03535-o002_t001_miri_f770w_i2d.jpg,2024-05-10 14:48:51.429,2025-05-11 01:17:14.998,mast:JWST/product/jw03535-o002_t001_miri_f770w_i2d.fits
214604755,3535,"Garcia Bernete, Ismael",NGC-4051-BKG,MIRI/IMAGE,Unveiling the AGN-host connection with PAH molecules,mast:JWST/product/jw03535-o001_t004_miri_f560w_i2d.jpg,2024-05-10 13:08:51.627,2025-05-11 00:39:39.997,mast:JWST/product/jw03535-o001_t004_miri_f560w_i2d.fits
214604757,3535,"Garcia Bernete, Ismael",NGC-4051-BKG,MIRI/IMAGE,Unveiling the AGN-host connection with PAH molecules,mast:JWST/product/jw03535-o001_t004_miri_f1130w_i2d.jpg,2024-05-10 13:38:41.577,2025-05-11 00:39:39.997,mast:JWST/product/jw03535-o001_t004_miri_f1130w_i2d.fits
214604754,3535,"Garcia Bernete, Ismael",NGC-4051-BKG,MIRI/IMAGE,Unveiling the AGN-host connection with PAH molecules,mast:JWST/product/jw03535-o001_t004_miri_f770w_i2d.jpg,2024-05-10 13:23:22.986,2025-05-11 00:39:39.997,mast:JWST/product/jw03535-o001_t004_miri_f770w_i2d.fits
263954251,6687,"Beck, Tracy",2MASS-17505832+6914281,NIRCAM/IMAGE,NIRCam PIL Images for Monitoring the Primary Mirror,mast:JWST/product/jw06687-o004_t003_nircam_clear-f140m_i2d.jpg,2025-05-10 13:07:56.026,2025-05-10 15:19:41.996,mast:JWST/product/jw06687-o004_t003_nircam_clear-f140m_i2d.fits
263954252,6687,"Beck, Tracy",2MASS-17505832+6914281,NIRCAM/IMAGE,NIRCam PIL Images for Monitoring the Primary Mirror,mast:JWST/product/jw06687-o004_t003_nircam_clear-f210m_i2d.jpg,2025-05-10 13:15:26.969,2025-05-10 15:19:41.996,mast:JWST/product/jw06687-o004_t003_nircam_clear-f210m_i2d.fits
263954226,6616,"Noriega-Crespo, Alberto",Clean_North_CVZ_IMA_back,MIRI/IMAGE,CAL-MIRI-311 MIRI Background Monitor,mast:JWST/product/jw06616-o023_t002_miri_f2100w_i2d.jpg,2025-05-10 12:41:23.899,2025-05-10 15:11:20.992,mast:JWST/product/jw06616-o023_t002_miri_f2100w_i2d.fits
263954214,6616,"Noriega-Crespo, Alberto",Clean_North_CVZ_MRS,MIRI/IMAGE,CAL-MIRI-311 MIRI Background Monitor,mast:JWST/product/jw06616-o022_t001_miri_f1800w_i2d.jpg,2025-05-10 12:13:47.133,2025-05-10 14:51:43.991,mast:JWST/product/jw06616-o022_t001_miri_f1800w_i2d.fits
263954212,6616,"Noriega-Crespo, Alberto",Clean_North_CVZ_MRS,MIRI/IMAGE,CAL-MIRI-311 MIRI Background Monitor,mast:JWST/product/jw06616-o022_t001_miri_f2100w_i2d.jpg,2025-05-10 11:55:42.078,2025-05-10 14:51:43.991,mast:JWST/product/jw06616-o022_t001_miri_f2100w_i2d.fits
263954216,6616,"Noriega-Crespo, Alberto",Clean_North_CVZ_MRS,MIRI/IMAGE,CAL-MIRI-311 MIRI Background Monitor,mast:JWST/product/jw06616-o022_t001_miri_f2550w_i2d.jpg,2025-05-10 11:36:52.607,2025-05-10 14:51:43.991,mast:JWST/product/jw06616-o022_t001_miri_f2550w_i2d.fits
263954198,5893,"Kakiichi, Koki",C3D-06_CWEBTILE-5-7,NIRCAM/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o006_t006_nircam_clear-f200w_i2d.jpg,2025-05-09 22:14:35.258,2025-05-10 06:55:06.995,mast:JWST/product/jw05893-o006_t006_nircam_clear-f200w_i2d.fits
263953855,5893,"Kakiichi, Koki",C3D-06_CWEBTILE-5-7,NIRCAM/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o006_t006_nircam_clear-f115w_i2d.jpg,2025-05-09 22:41:58.008,2025-05-10 06:51:45.994,mast:JWST/product/jw05893-o006_t006_nircam_clear-f115w_i2d.fits
263953756,5893,"Kakiichi, Koki",C3D-06_CWEBTILE-5-7,NIRCAM/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o006_t006_nircam_clear-f356w_i2d.jpg,2025-05-09 22:41:58.008,2025-05-10 06:51:21.993,mast:JWST/product/jw05893-o006_t006_nircam_clear-f356w_i2d.fits
263953757,5893,"Kakiichi, Koki",C3D-06_CWEBTILE-5-7,MIRI/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o006_t006_miri_f2100w_i2d.jpg,2025-05-09 22:14:33.466,2025-05-10 06:51:19.994,mast:JWST/product/jw05893-o006_t006_miri_f2100w_i2d.fits
263953755,5893,"Kakiichi, Koki",C3D-06_CWEBTILE-5-7,MIRI/IMAGE,COSMOS-3D: A Legacy Spectroscopic/Imaging Survey of the Early Universe,mast:JWST/product/jw05893-o006_t006_miri_f1000w_i2d.jpg,2025-05-09 22:41:50.776,2025-05-10 06:51:19.994,mast:JWST/product/jw05893-o006_t006_miri_f1000w_i2d.fits
214557322,3477,"Lee, Jeong-Eun",EC53-background-epoch2,MIRI/IMAGE,"EPISODE: EC 53, the only known Periodically variable Infant Star to chase the Outburst in the next Dynamical Event",mast:JWST/product/jw03477-o006_t008_miri_f560w_i2d.jpg,2024-05-10 02:18:14.225,2025-05-10 04:28:06.998,mast:JWST/product/jw03477-o006_t008_miri_f560w_i2d.fits
214603243,3477,"Lee, Jeong-Eun",EC53-background-epoch2,MIRI/IMAGE,"EPISODE: EC 53, the only known Periodically variable Infant Star to chase the Outburst in the next Dynamical Event",mast:JWST/product/jw03477-o006_t008_miri_f1000w_i2d.jpg,2024-05-10 03:11:08.942,2025-05-10 04:28:06.998,mast:JWST/product/jw03477-o006_t008_miri_f1000w_i2d.fits
214603238,3477,"Lee, Jeong-Eun",EC53-background-epoch2,MIRI/IMAGE,"EPISODE: EC 53, the only known Periodically variable Infant Star to chase the Outburst in the next Dynamical Event",mast:JWST/product/jw03477-o006_t008_miri_f770w_i2d.jpg,2024-05-10 02:44:36.047,2025-05-10 04:28:06.998,mast:JWST/product/jw03477-o006_t008_miri_f770w_i2d.fits
214603323,3477,"Lee, Jeong-Eun",EC53-epoch2,MIRI/IMAGE,"EPISODE: EC 53, the only known Periodically variable Infant Star to chase the Outburst in the next Dynamical Event",mast:JWST/product/jw03477-o002_t006_miri_f560w_i2d.jpg,2024-05-10 00:48:41.622,2025-05-10 04:17:31.998,mast:JWST/product/jw03477-o002_t006_miri_f560w_i2d.fits
214603329,3477,"Lee, Jeong-Eun",EC53-epoch2,MIRI/IMAGE,"EPISODE: EC 53, the only known Periodically variable Infant Star to chase the Outburst in the next Dynamical Event",mast:JWST/product/jw03477-o002_t006_miri_f770w_i2d.jpg,2024-05-10 01:15:33.972,2025-05-10 04:17:31.998,mast:JWST/product/jw03477-o002_t006_miri_f770w_i2d.fits
214603326,3477,"Lee, Jeong-Eun",EC53-epoch2,MIRI/IMAGE,"EPISODE: EC 53, the only known Periodically variable Infant Star to chase the Outburst in the next Dynamical Event",mast:JWST/product/jw03477-o002_t006_miri_f1000w_i2d.jpg,2024-05-10 01:42:40.147,2025-05-10 04:17:31.998,mast:JWST/product/jw03477-o002_t006_miri_f1000w_i2d.fits
263939429,6434,"Egami, Eiichi",UNKNOWN,NIRCAM/IMAGE,SAPPHIRES: Slitless Areal Pure-Parallel High-Redshift Emission Survey,mast:JWST/product/jw06434-c1109_t000_nircam_clear-f444w_i2d.jpg,2025-05-09 19:31:00.868,2025-05-10 04:13:42.996,mast:JWST/product/jw06434-c1109_t000_nircam_clear-f444w_i2d.fits
