HSTYear,HSTMonth,HSTDay,HSTHour,HSTMin,HSTSec,Temp(C),Dew_Pt(C),RH(%),Wspd(mph),Wdir(deg),Peak_Wspd(mph),Pres(mb),Rain(mm),PW(mm)
2022,9,27,15,17,1,6.15,-21.04,11,0,0,0,,,
2022,9,27,15,18,1,6.15,-21.04,11,0,0,0,,,
2022,9,27,15,19,1,6.2,-21.03,11,0,0,0,,,
2022,9,27,15,20,2,6.2,-21.03,11,0,0,0,,,
2022,9,27,15,21,1,6.22,-21.03,11,0,0,0,,,
2022,9,27,15,22,1,6.22,-21.03,11,0,0,0,,,
2022,9,27,15,23,1,5.95,-21.04,11,0,0,0,,,
2022,9,27,15,24,1,5.95,-21.04,11,0,0,0,,,
2022,9,27,15,25,1,5.7,-21.02,10,0,0,0,,,
2022,9,27,15,26,1,5.7,-21.02,10,0,0,0,,,
2022,9,27,15,27,1,5.79,-21.02,10,0,0,0,,,
2022,9,27,15,28,1,5.79,-21.02,10,0,0,0,,,
2022,9,27,15,29,1,5.64,-21.01,13,0,0,0,,,
2022,9,27,15,30,1,5.64,-21.01,13,0,0,0,,,
2022,9,27,15,31,2,5.58,-21.02,13,0,0,0,,,
2022,9,27,15,32,1,5.58,-21.02,13,0,0,0,,,
2022,9,27,15,33,1,5.48,-21.01,12,0,0,0,,,
2022,9,27,15,34,1,5.48,-21.01,12,0,0,0,,,
2022,9,27,15,35,1,5.37,-21.01,12,0,0,0,,,
2022,9,27,15,36,2,5.37,-21.01,12,0,0,0,,,
2022,9,27,15,37,1,5.31,-21.01,13,0,0,0,,,
2022,9,27,15,38,1,5.31,-21.01,13,0,0,0,,,
2022,9,27,15,39,1,5.3,-21.01,12,0,0,0,,,
2022,9,27,15,40,1,5.3,-21.01,12,0,0,0,,,
2022,9,27,15,41,1,5.19,-20.98,13,0,0,0,,,
2022,9,27,15,42,1,5.19,-20.98,13,0,0,0,,,
2022,9,27,15,43,1,5.1,-20.99,12,0,0,0,,,
2022,9,27,15,44,2,5.1,-20.99,12,0,0,0,,,
2022,9,27,15,45,1,5.17,-20.98,12,0,0,0,,,
2022,9,27,15,46,1,5.17,-20.98,12,0,0,0,,,
2022,9,27,15,47,1,5.46,-20.97,12,0,0,0,,,
2022,9,27,15,48,1,5.46,-20.97,12,0,0,0,,,
2022,9,27,15,49,1,5.29,-20.95,11,0,0,0,,,
2022,9,27,15,50,1,5.29,-20.95,11,0,0,0,,,
2022,9,27,15,51,1,5.21,-20.95,11,0,0,0,,,
2022,9,27,15,52,1,5.21,-20.95,11,0,0,0,,,
2022,9,27,15,53,1,5.24,-20.95,11,0,0,0,,,
2022,9,27,15,54,1,5.24,-20.95,11,0,0,0,,,
2022,9,27,15,55,1,5.24,-20.95,10,0,0,0,,,
2022,9,27,15,56,1,5.24,-20.95,10,0,0,0,,,
2022,9,27,15,57,1,5.27,-20.94,10,0,0,0,,,
2022,9,27,15,58,1,5.27,-20.94,10,0,0,0,,,
2022,9,27,15,59,1,5.23,-20.93,11,0,0,0,,,
2022,9,27,16,0,1,5.23,-20.93,11,0,0,0,,,
2022,9,27,16,1,1,5.19,-20.93,11,0,0,0,,,
2022,9,27,16,2,1,5.19,-20.93,11,0,0,0,,,
2022,9,27,16,3,1,5.26,-20.91,10,0,0,0,,,
2022,9,27,16,4,1,5.26,-20.91,10,0,0,0,,,
2022,9,27,16,5,1,5.29,-20.91,9,0,0,0,,,
2022,9,27,16,6,1,5.29,-20.91,9,0,0,0,,,
2022,9,27,16,7,1,5.29,-20.91,10,0,0,0,,,
2022,9,27,16,8,1,5.29,-20.91,10,0,0,0,,,
2022,9,27,16,9,1,5.43,0,9,0,0,0,,,
2022,9,27,16,10,1,5.43,0,9,0,0,0,,,
2022,9,27,16,11,2,5.29,0,9,0,0,0,,,
2022,9,27,16,12,1,5.29,0,9,0,0,0,,,
2022,9,27,16,13,1,5.42,-20.9,10,0,0,0,,,
2022,9,27,16,14,1,5.42,-20.9,10,0,0,0,,,
2022,9,27,16,15,1,5.25,-20.95,10,0,0,0,,,
2022,9,27,16,16,1,5.25,-20.95,10,0,0,0,,,
2022,9,27,16,17,1,5.35,-20.96,9,0,0,0,,,
2022,9,27,16,18,1,5.35,-20.96,9,0,0,0,,,
2022,9,27,16,19,1,5.17,-20.96,11,0,0,0,,,
2022,9,27,16,20,2,5.17,-20.96,11,0,0,0,,,
2022,9,27,16,21,1,5.04,-20.97,9,0,0,0,,,
2022,9,27,16,22,1,5.04,-20.97,9,0,0,0,,,
2022,9,27,16,23,1,4.94,-20.99,9,0,0,0,,,
2022,9,27,16,24,1,4.94,-20.99,9,0,0,0,,,
2022,9,27,16,25,1,5.01,-20.99,10,0,0,0,,,
2022,9,27,16,26,1,5.01,-20.99,10,0,0,0,,,
2022,9,27,16,27,1,4.88,-21.05,10,0,0,0,,,
2022,9,27,16,28,2,4.88,-21.05,10,0,0,0,,,
2022,9,27,16,29,1,4.8,-21.04,11,0,0,0,,,
2022,9,27,16,30,1,4.8,-21.04,11,0,0,0,,,
2022,9,27,16,31,1,4.8,-21.07,12,0,0,0,,,
2022,9,27,16,32,1,4.8,-21.07,12,0,0,0,,,
2022,9,27,16,33,2,4.78,-21.09,11,0,0,0,,,
2022,9,27,16,34,1,4.78,-21.09,11,0,0,0,,,
2022,9,27,16,35,1,4.9,-21.08,11,0,0,0,,,
2022,9,27,16,36,1,4.9,-21.08,11,0,0,0,,,
2022,9,27,16,37,1,4.64,-21.09,10,0,0,0,,,
2022,9,27,16,38,1,4.64,-21.09,10,0,0,0,,,
2022,9,27,16,39,1,4.69,-21.11,10,0,0,0,,,
2022,9,27,16,40,1,4.69,-21.11,10,0,0,0,,,
2022,9,27,16,41,1,4.66,-21.14,9,0,0,0,,,
2022,9,27,16,42,1,4.66,-21.14,9,0,0,0,,,
2022,9,27,16,43,1,4.42,-21.14,9,0,0,0,,,
2022,9,27,16,44,2,4.42,-21.14,9,0,0,0,,,
2022,9,27,16,45,1,4.67,-21.15,10,0,0,0,,,
2022,9,27,16,46,1,4.67,-21.15,10,0,0,0,,,
2022,9,27,16,47,1,4.63,-21.15,9,0,0,0,,,
2022,9,27,16,48,1,4.63,-21.15,9,0,0,0,,,
2022,9,27,16,49,1,4.72,-21.18,10,0,0,0,,,
2022,9,27,16,50,1,4.72,-21.18,10,0,0,0,,,
2022,9,27,16,51,1,4.77,-21.2,10,0,0,0,,,
2022,9,27,16,52,1,4.77,-21.2,10,0,0,0,,,
2022,9,27,16,53,1,4.74,-21.2,10,0,0,0,,,
2022,9,27,16,54,2,4.74,-21.2,10,0,0,0,,,
2022,9,27,16,55,1,4.73,-21.2,10,0,0,0,,,
2022,9,27,16,56,1,4.73,-21.2,10,0,0,0,,,
2022,9,27,16,57,1,4.58,-21.24,11,0,0,0,,,
2022,9,27,16,58,1,4.58,-21.24,11,0,0,0,,,
2022,9,27,16,59,1,4.48,-21.27,10,0,0,0,,,
2022,9,27,17,0,1,4.48,-21.27,10,0,0,0,,,
2022,9,27,17,1,1,4.46,-21.31,10,0,0,0,,,
2022,9,27,17,2,1,4.46,-21.31,10,0,0,0,,,
2022,9,27,17,3,1,4.45,-21.32,10,0,0,0,,,
2022,9,27,17,4,1,4.45,-21.32,10,0,0,0,,,
2022,9,27,17,5,1,4.64,-21.31,9,0,0,0,,,
2022,9,27,17,6,1,4.64,-21.31,9,0,0,0,,,
2022,9,27,17,7,1,4.53,-21.33,10,0,0,0,,,
2022,9,27,17,8,1,4.53,-21.33,10,0,0,0,,,
2022,9,27,17,9,1,4.48,-21.34,10,0,0,0,,,
2022,9,27,17,10,1,4.48,-21.34,10,0,0,0,,,
2022,9,27,17,11,1,4.49,-21.37,9,0,0,0,,,
2022,9,27,17,12,1,4.49,-21.37,9,0,0,0,,,
2022,9,27,17,13,1,4.48,-21.37,10,0,0,0,,,
2022,9,27,17,14,1,4.48,-21.37,10,0,0,0,,,
2022,9,27,17,15,1,4.36,-21.38,10,0,0,0,,,
2022,9,27,17,16,1,4.36,-21.38,10,0,0,0,,,
2022,9,27,17,17,1,4.36,-21.43,10,0,0,0,,,
2022,9,27,17,18,1,4.36,-21.43,10,0,0,0,,,
2022,9,27,17,19,1,4.29,-21.43,10,0,0,0,,,
2022,9,27,17,20,2,4.29,-21.43,10,0,0,0,,,
2022,9,27,17,21,1,4.34,-21.46,10,0,0,0,,,
2022,9,27,17,22,1,4.34,-21.46,10,0,0,0,,,
2022,9,27,17,23,1,4.33,-21.45,10,0,0,0,,,
2022,9,27,17,24,1,4.33,-21.45,10,0,0,0,,,
2022,9,27,17,25,2,4.35,-21.49,10,0,0,0,,,
2022,9,27,17,26,1,4.35,-21.49,10,0,0,0,,,
2022,9,27,17,27,1,4.37,-21.5,10,0,0,0,,,
2022,9,27,17,28,1,4.37,-21.5,10,0,0,0,,,
2022,9,27,17,29,1,4.48,-21.51,10,0,0,0,,,
2022,9,27,17,30,1,4.48,-21.51,10,0,0,0,,,
2022,9,27,17,31,1,4.45,-21.55,9,0,0,0,,,
2022,9,27,17,32,1,4.45,-21.55,9,0,0,0,,,
2022,9,27,17,33,1,4.46,-21.57,9,0,0,0,,,
2022,9,27,17,34,1,4.46,-21.57,9,0,0,0,,,
2022,9,27,17,35,1,4.54,-21.58,9,0,0,0,,,
2022,9,27,17,36,1,4.54,-21.58,9,0,0,0,,,
2022,9,27,17,37,1,4.63,-21.6,9,0,0,0,,,
2022,9,27,17,38,2,4.63,-21.6,9,0,0,0,,,
2022,9,27,17,39,1,4.69,-21.65,9,0,0,0,,,
2022,9,27,17,40,1,4.69,-21.65,9,0,0,0,,,
2022,9,27,17,41,2,4.76,-21.64,8,0,0,0,,,
2022,9,27,17,42,1,4.76,-21.64,8,0,0,0,,,
2022,9,27,17,43,1,4.63,-21.67,8,0,0,0,,,
2022,9,27,17,44,1,4.63,-21.67,8,0,0,0,,,
2022,9,27,17,45,1,4.49,-21.71,9,0,0,0,,,
2022,9,27,17,46,1,4.49,-21.71,9,0,0,0,,,
2022,9,27,17,47,1,4.46,-21.71,9,0,0,0,,,
2022,9,27,17,48,1,4.46,-21.71,9,0,0,0,,,
2022,9,27,17,49,1,4.45,-21.78,9,0,0,0,,,
2022,9,27,17,50,1,4.45,-21.78,9,0,0,0,,,
2022,9,27,17,51,1,4.49,-21.81,9,0,0,0,,,
2022,9,27,17,52,1,4.49,-21.81,9,0,0,0,,,
2022,9,27,17,53,1,4.59,-21.84,9,0,0,0,,,
2022,9,27,17,54,1,4.59,-21.84,9,0,0,0,,,
2022,9,27,17,55,1,4.7,-21.86,9,0,0,0,,,
2022,9,27,17,56,1,4.7,-21.86,9,0,0,0,,,
2022,9,27,17,57,2,4.63,-21.9,9,0,0,0,,,
2022,9,27,17,58,1,4.63,-21.9,9,0,0,0,,,
2022,9,27,17,59,1,4.72,-21.94,10,0,0,0,,,
2022,9,27,18,0,1,4.72,-21.94,10,0,0,0,,,
2022,9,27,18,1,1,4.78,-21.95,11,0,0,0,,,
2022,9,27,18,2,1,4.78,-21.95,11,0,0,0,,,
2022,9,27,18,3,1,4.79,-21.97,10,0,0,0,,,
2022,9,27,18,4,1,4.79,-21.97,10,0,0,0,,,
2022,9,27,18,5,1,4.85,-21.97,11,0,0,0,,,
2022,9,27,18,6,1,4.85,-21.97,11,0,0,0,,,
2022,9,27,18,7,1,4.84,-21.99,10,0,0,0,,,
2022,9,27,18,8,2,4.84,-21.99,10,0,0,0,,,
2022,9,27,18,9,1,4.73,-22.71,11,0,0,0,,,
2022,9,27,18,10,1,4.73,-22.71,11,0,0,0,,,
2022,9,27,18,11,1,4.77,-23.35,11,0,0,0,,,
2022,9,27,18,12,1,4.77,-23.35,11,0,0,0,,,
2022,9,27,18,13,1,4.7,-23.43,11,0,0,0,,,
2022,9,27,18,14,1,4.7,-23.43,11,0,0,0,,,
2022,9,27,18,15,1,4.76,-23.36,11,0,0,0,,,
2022,9,27,18,16,1,4.76,-23.36,11,0,0,0,,,
2022,9,27,18,17,1,4.65,-23.47,10,0,0,0,,,
2022,9,27,18,18,1,4.65,-23.47,10,0,0,0,,,
2022,9,27,18,19,1,4.72,-23.86,11,0,0,0,,,
2022,9,27,18,20,1,4.72,-23.86,11,0,0,0,,,
2022,9,27,18,21,1,4.66,-23.87,11,0,0,0,,,
2022,9,27,18,22,1,4.66,-23.87,11,0,0,0,,,
2022,9,27,18,23,1,4.66,-23.78,12,0,0,0,,,
2022,9,27,18,24,1,4.66,-23.78,12,0,0,0,,,
2022,9,27,18,25,1,4.82,-23.66,11,0,0,0,,,
2022,9,27,18,26,1,4.82,-23.66,11,0,0,0,,,
2022,9,27,18,27,1,4.84,-23.43,12,0,0,0,,,
2022,9,27,18,28,1,4.84,-23.43,12,0,0,0,,,
2022,9,27,18,29,1,4.91,-23.41,12,0,0,0,,,
2022,9,27,18,30,1,4.91,-23.41,12,0,0,0,,,
2022,9,27,18,31,1,4.95,-23.34,12,0,0,0,,,
2022,9,27,18,32,1,4.95,-23.34,12,0,0,0,,,
2022,9,27,18,33,1,4.93,-23.2,12,0,0,0,,,
2022,9,27,18,34,1,4.93,-23.2,12,0,0,0,,,
2022,9,27,18,35,1,4.93,-23.09,12,0,0,0,,,
2022,9,27,18,36,1,4.93,-23.09,12,0,0,0,,,
2022,9,27,18,37,1,4.9,-22.92,12,0,0,0,,,
2022,9,27,18,38,1,4.9,-22.92,12,0,0,0,,,
2022,9,27,18,39,1,4.88,-22.82,12,0,0,0,,,
2022,9,27,18,40,2,4.88,-22.82,12,0,0,0,,,
2022,9,27,18,41,1,4.93,-22.83,12,0,0,0,,,
2022,9,27,18,42,1,4.93,-22.83,12,0,0,0,,,
2022,9,27,18,43,1,4.9,-22.81,11,0,0,0,,,
2022,9,27,18,44,1,4.9,-22.81,11,0,0,0,,,
2022,9,27,18,45,1,4.82,-22.87,12,0,0,0,,,
2022,9,27,18,46,1,4.82,-22.87,12,0,0,0,,,
2022,9,27,18,47,1,4.77,-22.9,11,0,0,0,,,
2022,9,27,18,48,1,4.77,-22.9,11,0,0,0,,,
2022,9,27,18,49,1,4.7,-22.99,12,0,0,0,,,
2022,9,27,18,50,1,4.7,-22.99,12,0,0,0,,,
2022,9,27,18,51,1,4.63,-23.22,11,0,0,0,,,
2022,9,27,18,52,1,4.63,-23.22,11,0,0,0,,,
2022,9,27,18,53,1,4.6,-23.34,11,0,0,0,,,
2022,9,27,18,54,1,4.6,-23.34,11,0,0,0,,,
2022,9,27,18,55,1,4.51,-23.5,12,0,0,0,,,
2022,9,27,18,56,1,4.51,-23.5,12,0,0,0,,,
2022,9,27,18,57,1,4.54,-23.55,12,0,0,0,,,
2022,9,27,18,58,1,4.54,-23.55,12,0,0,0,,,
2022,9,27,18,59,1,4.63,-23.54,12,0,0,0,,,
2022,9,27,19,0,1,4.63,-23.54,12,0,0,0,,,
2022,9,27,19,1,1,4.62,-23.24,13,0,0,0,,,
2022,9,27,19,2,1,4.62,-23.24,13,0,0,0,,,
2022,9,27,19,3,1,4.68,-22.9,13,0,0,0,,,
2022,9,27,19,4,1,4.68,-22.9,13,0,0,0,,,
2022,9,27,19,5,1,4.82,-22.64,13,0,0,0,,,
2022,9,27,19,6,1,4.82,-22.64,13,0,0,0,,,
2022,9,27,19,7,1,4.73,-22.63,12,0,0,0,,,
2022,9,27,19,8,1,4.73,-22.63,12,0,0,0,,,
2022,9,27,19,9,1,4.66,-22.72,12,0,0,0,,,
2022,9,27,19,10,2,4.66,-22.72,12,0,0,0,,,
2022,9,27,19,11,1,4.71,-23.24,11,0,0,0,,,
2022,9,27,19,12,1,4.71,-23.24,11,0,0,0,,,
2022,9,27,19,13,1,4.8,-23.58,12,0,0,0,,,
2022,9,27,19,14,1,4.8,-23.58,12,0,0,0,,,
2022,9,27,19,15,1,4.71,-23.26,12,0,0,0,,,
2022,9,27,19,16,1,4.71,-23.26,12,0,0,0,,,
2022,9,27,19,17,1,4.53,-22.85,13,0,0,0,,,
2022,9,27,19,18,1,4.53,-22.85,13,0,0,0,,,
2022,9,27,19,19,1,4.72,-22.61,13,0,0,0,,,
2022,9,27,19,20,1,4.72,-22.61,13,0,0,0,,,
2022,9,27,19,21,1,4.67,-22.39,13,0,0,0,,,
2022,9,27,19,22,1,4.67,-22.39,13,0,0,0,,,
2022,9,27,19,23,1,4.73,-22.36,13,0,0,0,,,
2022,9,27,19,24,1,4.73,-22.36,13,0,0,0,,,
2022,9,27,19,25,1,4.73,-22.3,13,0,0,0,,,
2022,9,27,19,26,2,4.73,-22.3,13,0,0,0,,,
2022,9,27,19,27,1,4.8,-22.22,14,0,0,0,,,
2022,9,27,19,28,1,4.8,-22.22,14,0,0,0,,,
2022,9,27,19,29,1,4.73,-22.1,13,0,0,0,,,
2022,9,27,19,30,2,4.73,-22.1,13,0,0,0,,,
2022,9,27,19,31,1,4.71,-22.05,13,0,0,0,,,
2022,9,27,19,32,1,4.71,-22.05,13,0,0,0,,,
2022,9,27,19,33,1,4.75,-21.97,13,0,0,0,,,
2022,9,27,19,34,1,4.75,-21.97,13,0,0,0,,,
2022,9,27,19,35,1,4.68,-21.96,13,0,0,0,,,
2022,9,27,19,36,1,4.68,-21.96,13,0,0,0,,,
2022,9,27,19,37,1,4.75,-21.97,13,0,0,0,,,
2022,9,27,19,38,1,4.75,-21.97,13,0,0,0,,,
2022,9,27,19,39,1,4.69,-21.94,13,0,0,0,,,
2022,9,27,19,40,2,4.69,-21.94,13,0,0,0,,,
2022,9,27,19,41,1,4.69,-22.03,13,0,0,0,,,
2022,9,27,19,42,1,4.69,-22.03,13,0,0,0,,,
2022,9,27,19,43,1,4.71,-22.07,13,0,0,0,,,
2022,9,27,19,44,1,4.71,-22.07,13,0,0,0,,,
2022,9,27,19,45,1,4.61,-22.11,13,0,0,0,,,
2022,9,27,19,46,1,4.61,-22.11,13,0,0,0,,,
2022,9,27,19,47,1,4.43,-22.18,13,0,0,0,,,
2022,9,27,19,48,1,4.43,-22.18,13,0,0,0,,,
2022,9,27,19,49,1,4.63,-22.27,13,0,0,0,,,
2022,9,27,19,50,1,4.63,-22.27,13,0,0,0,,,
2022,9,27,19,51,1,4.47,-22.58,12,0,0,0,,,
2022,9,27,19,52,1,4.47,-22.58,12,0,0,0,,,
2022,9,27,19,53,1,4.51,-22.61,13,0,0,0,,,
2022,9,27,19,54,1,4.51,-22.61,13,0,0,0,,,
2022,9,27,19,55,1,4.49,-22.79,12,0,0,0,,,
2022,9,27,19,56,1,4.49,-22.79,12,0,0,0,,,
2022,9,27,19,57,1,4.42,-22.72,13,0,0,0,,,
2022,9,27,19,58,1,4.42,-22.72,13,0,0,0,,,
2022,9,27,19,59,1,4.44,-22.73,12,0,0,0,,,
2022,9,27,20,0,1,4.44,-22.73,12,0,0,0,,,
2022,9,27,20,1,1,4.45,-22.83,12,0,0,0,,,
2022,9,27,20,2,1,4.45,-22.83,12,0,0,0,,,
2022,9,27,20,3,1,4.44,-22.83,12,0,0,0,,,
2022,9,27,20,4,1,4.44,-22.83,12,0,0,0,,,
2022,9,27,20,5,1,4.41,-22.84,13,0,0,0,,,
2022,9,27,20,6,1,4.41,-22.84,13,0,0,0,,,
2022,9,27,20,7,1,4.53,-22.7,13,0,0,0,,,
2022,9,27,20,8,1,4.53,-22.7,13,0,0,0,,,
2022,9,27,20,9,2,4.49,-22.55,13,0,0,0,,,
2022,9,27,20,10,1,4.49,-22.55,13,0,0,0,,,
2022,9,27,20,11,1,4.43,-22.52,13,0,0,0,,,
2022,9,27,20,12,1,4.43,-22.52,13,0,0,0,,,
2022,9,27,20,13,1,4.43,-22.46,13,0,0,0,,,
2022,9,27,20,14,1,4.43,-22.46,13,0,0,0,,,
2022,9,27,20,15,2,4.47,-22.42,13,0,0,0,,,
2022,9,27,20,16,1,4.47,-22.42,13,0,0,0,,,
2022,9,27,20,17,1,4.48,-22.31,13,0,0,0,,,
2022,9,27,20,18,1,4.48,-22.31,13,0,0,0,,,
2022,9,27,20,19,1,4.5,-22.26,13,0,0,0,,,
2022,9,27,20,20,1,4.5,-22.26,13,0,0,0,,,
2022,9,27,20,21,1,4.5,-22.21,13,0,0,0,,,
2022,9,27,20,22,1,4.5,-22.21,13,0,0,0,,,
2022,9,27,20,23,1,4.51,-22.11,13,0,0,0,,,
2022,9,27,20,24,1,4.51,-22.11,13,0,0,0,,,
2022,9,27,20,25,1,4.44,-22.04,13,0,0,0,,,
2022,9,27,20,26,1,4.44,-22.04,13,0,0,0,,,
2022,9,27,20,27,2,4.57,-21.96,14,0,0,0,,,
2022,9,27,20,28,1,4.57,-21.96,14,0,0,0,,,
2022,9,27,20,29,1,4.47,-21.9,14,0,0,0,,,
2022,9,27,20,30,1,4.47,-21.9,14,0,0,0,,,
2022,9,27,20,31,1,4.41,-21.73,14,0,0,0,,,
2022,9,27,20,32,1,4.41,-21.73,14,0,0,0,,,
2022,9,27,20,33,1,4.47,-21.43,14,0,0,0,,,
2022,9,27,20,34,1,4.47,-21.43,14,0,0,0,,,
2022,9,27,20,35,1,4.43,-21.42,14,0,0,0,,,
2022,9,27,20,36,1,4.43,-21.42,14,0,0,0,,,
2022,9,27,20,37,1,4.42,-21.45,14,0,0,0,,,
2022,9,27,20,38,1,4.42,-21.45,14,0,0,0,,,
2022,9,27,20,39,1,4.46,-21.46,14,0,0,0,,,
2022,9,27,20,40,1,4.46,-21.46,14,0,0,0,,,
2022,9,27,20,41,1,4.49,-21.41,14,0,0,0,,,
2022,9,27,20,42,1,4.49,-21.41,14,0,0,0,,,
2022,9,27,20,43,1,4.53,-21.34,14,0,0,0,,,
2022,9,27,20,44,1,4.53,-21.34,14,0,0,0,,,
2022,9,27,20,45,1,4.57,-21.32,14,0,0,0,,,
2022,9,27,20,46,1,4.57,-21.32,14,0,0,0,,,
2022,9,27,20,47,1,4.48,-21.3,14,0,0,0,,,
2022,9,27,20,48,1,4.48,-21.3,14,0,0,0,,,
2022,9,27,20,49,1,4.47,-21.3,14,0,0,0,,,
2022,9,27,20,50,1,4.47,-21.3,14,0,0,0,,,
2022,9,27,20,51,1,4.51,-21.18,14,0,0,0,,,
2022,9,27,20,52,1,4.51,-21.18,14,0,0,0,,,
2022,9,27,20,53,2,4.45,-21.15,14,0,0,0,,,
2022,9,27,20,54,1,4.45,-21.15,14,0,0,0,,,
2022,9,27,20,55,1,4.48,-21.16,14,0,0,0,,,
2022,9,27,20,56,1,4.48,-21.16,14,0,0,0,,,
2022,9,27,20,57,1,4.5,-21.3,14,0,0,0,,,
2022,9,27,20,58,1,4.5,-21.3,14,0,0,0,,,
2022,9,27,20,59,1,4.5,-21.3,14,0,0,0,,,
2022,9,27,21,0,1,4.5,-21.3,14,0,0,0,,,
2022,9,27,21,1,1,4.43,-21.29,13,0,0,0,,,
2022,9,27,21,2,1,4.43,-21.29,13,0,0,0,,,
2022,9,27,21,3,1,4.4,-21.47,14,0,0,0,,,
2022,9,27,21,4,1,4.4,-21.47,14,0,0,0,,,
2022,9,27,21,5,1,4.42,-21.55,13,0,0,0,,,
2022,9,27,21,6,1,4.42,-21.55,13,0,0,0,,,
2022,9,27,21,7,1,4.3,-21.61,13,0,0,0,,,
2022,9,27,21,8,1,4.3,-21.61,13,0,0,0,,,
2022,9,27,21,9,1,4.31,-21.83,13,0,0,0,,,
2022,9,27,21,10,1,4.31,-21.83,13,0,0,0,,,
2022,9,27,21,11,1,4.33,-22.07,13,0,0,0,,,
2022,9,27,21,12,1,4.33,-22.07,13,0,0,0,,,
2022,9,27,21,13,1,4.37,-22.03,13,0,0,0,,,
2022,9,27,21,14,1,4.37,-22.03,13,0,0,0,,,
2022,9,27,21,15,1,4.3,-21.93,13,0,0,0,,,
2022,9,27,21,16,1,4.3,-21.93,13,0,0,0,,,
2022,9,27,21,17,1,4.27,-21.75,14,0,0,0,,,
2022,9,27,21,18,1,4.27,-21.75,14,0,0,0,,,
2022,9,27,21,19,1,3.7,-21.6,14,0,0,0,,,
2022,9,27,21,20,2,3.7,-21.6,14,0,0,0,,,
2022,9,27,21,21,1,4.3,-21.55,14,0,0,0,,,
2022,9,27,21,22,1,4.3,-21.55,14,0,0,0,,,
2022,9,27,21,23,1,4.3,-21.33,14,0,0,0,,,
2022,9,27,21,24,1,4.3,-21.33,14,0,0,0,,,
2022,9,27,21,25,1,4.26,-21.33,15,0,0,0,,,
2022,9,27,21,26,1,4.26,-21.33,15,0,0,0,,,
2022,9,27,21,27,1,4.2,-21.06,14,0,0,0,,,
2022,9,27,21,28,1,4.2,-21.06,14,0,0,0,,,
2022,9,27,21,29,1,4.23,-20.88,14,0,0,0,,,
2022,9,27,21,30,1,4.23,-20.88,14,0,0,0,,,
2022,9,27,21,31,1,4.1,-20.85,14,0,0,0,,,
2022,9,27,21,32,1,4.1,-20.85,14,0,0,0,,,
2022,9,27,21,33,1,4.06,-20.86,14,0,0,0,,,
2022,9,27,21,34,2,4.06,-20.86,14,0,0,0,,,
2022,9,27,21,35,1,4,-20.89,14,0,0,0,,,
2022,9,27,21,36,2,4,-20.89,14,0,0,0,,,
2022,9,27,21,37,1,4.04,-20.89,14,0,0,0,,,
2022,9,27,21,38,1,4.04,-20.89,14,0,0,0,,,
2022,9,27,21,39,1,3.98,-20.95,14,0,0,0,,,
2022,9,27,21,40,1,3.98,-20.95,14,0,0,0,,,
2022,9,27,21,41,1,3.89,-20.98,14,0,0,0,,,
2022,9,27,21,42,1,3.89,-20.98,14,0,0,0,,,
2022,9,27,21,43,1,3.89,-21.05,14,0,0,0,,,
2022,9,27,21,44,1,3.89,-21.05,14,0,0,0,,,
2022,9,27,21,45,1,3.88,-21.13,14,0,0,0,,,
2022,9,27,21,46,1,3.88,-21.13,14,0,0,0,,,
2022,9,27,21,47,1,3.85,-21.14,14,0,0,0,,,
2022,9,27,21,48,1,3.85,-21.14,14,0,0,0,,,
2022,9,27,21,49,1,3.79,-21.16,14,0,0,0,,,
2022,9,27,21,50,1,3.79,-21.16,14,0,0,0,,,
2022,9,27,21,51,1,3.78,-21.16,14,0,0,0,,,
2022,9,27,21,52,2,3.78,-21.16,14,0,0,0,,,
2022,9,27,21,53,1,3.99,-21.18,14,0,0,0,,,
2022,9,27,21,54,1,3.99,-21.18,14,0,0,0,,,
2022,9,27,21,55,1,4.15,-21.3,14,0,0,0,,,
2022,9,27,21,56,1,4.15,-21.3,14,0,0,0,,,
2022,9,27,21,57,1,4.34,-21.4,14,0,0,0,,,
2022,9,27,21,58,1,4.34,-21.4,14,0,0,0,,,
2022,9,27,21,59,1,4.39,-21.39,14,0,0,0,,,
2022,9,27,22,0,1,4.39,-21.39,14,0,0,0,,,
2022,9,27,22,1,1,4.47,-21.4,14,0,0,0,,,
2022,9,27,22,2,1,4.47,-21.4,14,0,0,0,,,
2022,9,27,22,3,1,4.52,-21.4,14,0,0,0,,,
2022,9,27,22,4,1,4.52,-21.4,14,0,0,0,,,
2022,9,27,22,5,2,4.35,-21.4,14,0,0,0,,,
2022,9,27,22,6,1,4.35,-21.4,14,0,0,0,,,
2022,9,27,22,7,1,4.44,-21.4,14,0,0,0,,,
2022,9,27,22,8,1,4.44,-21.4,14,0,0,0,,,
2022,9,27,22,9,1,4.41,-21.41,14,0,0,0,,,
2022,9,27,22,10,1,4.41,-21.41,14,0,0,0,,,
2022,9,27,22,11,2,4.4,-21.5,14,0,0,0,,,
2022,9,27,22,12,1,4.4,-21.5,14,0,0,0,,,
2022,9,27,22,13,1,4.38,-21.53,14,0,0,0,,,
2022,9,27,22,14,1,4.38,-21.53,14,0,0,0,,,
2022,9,27,22,15,1,4.3,-21.58,14,0,0,0,,,
2022,9,27,22,16,1,4.3,-21.58,14,0,0,0,,,
2022,9,27,22,17,1,4.26,-21.62,14,0,0,0,,,
